customerid,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
15119,246,1,266.4,5,4,4,544,Champions
16643,246,1,487.51,5,5,4,554,Champions
16623,246,1,129.45,5,5,5,555,Champions
14924,246,1,310.05,5,4,4,544,Champions
13718,247,2,306.55,5,4,4,544,Champions
16144,247,1,175.2,5,5,5,555,Champions
14465,247,3,1058.62,5,2,2,522,Potential Loyal
13712,247,1,228.84,5,5,5,555,Champions
14981,247,1,102.12,5,4,5,545,Champions
12580,247,1,415.7,5,5,4,554,Champions
17140,248,1,465.32,5,5,4,554,Champions
17906,248,1,72.9,5,5,5,555,Champions
13863,248,1,305.78,5,4,4,544,Champions
14964,248,1,206.21,5,5,5,555,Champions
15917,248,1,123.1,5,4,5,545,Champions
16378,248,3,362.95,5,2,4,524,Potential Loyal
14220,248,2,632.4,5,3,3,533,Loyal
16586,249,1,463.95,5,5,4,554,Champions
15442,249,1,594.0,5,5,3,553,Loyal
16105,249,1,336.96,5,4,4,544,Champions
17492,249,1,374.57,5,4,4,544,Champions
14747,250,1,328.2,5,4,4,544,Champions
18185,250,1,304.25,5,4,4,544,Champions
16142,250,1,535.34,5,5,3,553,Loyal
13059,250,1,183.4,5,5,5,555,Champions
17956,250,1,12.75,5,5,5,555,Champions
13781,251,1,127.84,5,5,5,555,Champions
17701,253,1,417.95,5,5,4,554,Champions
17580,253,3,215.72,5,2,5,525,Potential Loyal
13841,253,1,85.0,5,5,5,555,Champions
16162,253,1,37.4,5,5,5,555,Champions
13626,253,1,257.23,5,4,4,544,Champions
14886,253,1,364.8,5,4,4,544,Champions
13462,253,1,151.5,5,5,5,555,Champions
15691,253,1,136.8,5,5,5,555,Champions
17438,254,1,388.45,5,4,4,544,Champions
17212,254,1,226.85,5,5,5,555,Champions
13060,254,1,307.53,5,4,4,544,Champions
15894,254,2,263.55,5,4,4,544,Champions
14957,254,1,58.49,5,5,5,555,Champions
14890,254,1,125.65,5,4,5,545,Champions
14479,254,2,316.25,5,4,4,544,Champions
15424,255,2,383.34,5,3,4,534,Loyal
15832,255,1,836.79,5,5,3,553,Loyal
17775,255,1,56.4,5,5,5,555,Champions
18108,255,1,271.0,5,4,4,544,Champions
15353,255,2,777.02,5,3,3,533,Loyal
15528,255,1,229.33,5,5,5,555,Champions
13803,256,1,277.07,5,4,4,544,Champions
16980,256,2,1078.96,5,3,2,532,Potential Loyal
15589,256,3,478.53,5,3,4,534,Loyal
13439,256,1,283.71,5,4,4,544,Champions
13649,257,2,346.6,5,4,4,544,Champions
12792,257,1,400.54,5,4,4,544,Champions
18010,257,1,174.8,5,5,5,555,Champions
15083,257,1,88.2,5,4,5,545,Champions
15032,257,3,4959.1,5,3,1,531,Needs Attention
16692,257,2,1276.0,5,3,2,532,Potential Loyal
13368,257,2,623.4,5,3,3,533,Loyal
13357,258,1,609.95,5,5,3,553,Loyal
18071,258,2,453.0,5,3,4,534,Loyal
14476,258,1,215.7,5,5,5,555,Champions
14536,260,1,171.8,5,5,5,555,Champions
13452,260,2,590.0,5,3,3,533,Loyal
16769,261,1,380.39,5,4,4,544,Champions
13341,261,1,775.85,5,5,3,553,Loyal
12811,261,3,514.85,5,3,3,533,Loyal
13512,261,1,251.21,5,4,4,544,Champions
14256,261,2,969.06,5,3,2,532,Potential Loyal
16063,261,1,335.32,5,4,4,544,Champions
17698,261,1,154.95,5,5,5,555,Champions
14348,261,1,409.57,5,5,4,554,Champions
16022,261,1,628.28,5,5,3,553,Loyal
15178,261,1,40.5,5,5,5,555,Champions
18191,262,1,207.8,5,5,5,555,Champions
12818,262,1,1542.08,5,4,2,542,Potential Loyal
17507,262,2,605.58,5,3,3,533,Loyal
16250,262,2,389.44,5,3,4,534,Loyal
13132,262,1,77.3,5,5,5,555,Champions
17486,262,1,396.87,5,4,4,544,Champions
17102,262,1,25.5,5,4,5,545,Champions
14870,262,1,327.25,5,4,4,544,Champions
12564,262,1,456.9,5,5,4,554,Champions
13239,262,1,329.56,5,4,4,544,Champions
16721,263,1,292.47,5,4,4,544,Champions
15437,263,1,200.16,5,5,5,555,Champions
14632,263,1,114.56,5,4,5,545,Champions
15457,263,1,237.07,5,5,5,555,Champions
12831,263,1,215.05,5,5,5,555,Champions
16135,263,1,517.55,5,5,3,553,Loyal
17763,264,1,15.0,5,4,5,545,Champions
13934,264,1,922.1,5,4,3,543,Loyal
14762,264,1,300.52,5,4,4,544,Champions
16427,264,2,241.06,5,4,5,545,Champions
16619,264,1,226.21,5,5,5,555,Champions
18224,264,1,158.95,5,5,5,555,Champions
17678,264,1,298.11,5,4,4,544,Champions
13262,264,1,200.29,5,5,5,555,Champions
15445,265,1,113.5,5,4,5,545,Champions
16096,265,1,320.62,5,4,4,544,Champions
12902,265,1,138.68,5,5,5,555,Champions
14693,265,1,172.9,5,5,5,555,Champions
15703,265,1,211.5,5,5,5,555,Champions
15408,265,1,267.18,5,4,4,544,Champions
16402,265,2,299.6,5,4,4,544,Champions
17230,265,8,3638.41,5,1,1,511,Needs Attention
15019,267,1,266.0,5,4,4,544,Champions
13072,267,1,177.15,5,5,5,555,Champions
17060,267,1,234.24,5,5,5,555,Champions
14155,267,1,118.75,5,4,5,545,Champions
14041,267,1,141.41,5,5,5,555,Champions
14066,267,1,152.55,5,5,5,555,Champions
14059,267,1,183.6,5,5,5,555,Champions
16256,267,1,752.43,5,5,3,553,Loyal
14633,267,1,344.9,5,4,4,544,Champions
15695,267,2,409.98,5,3,4,534,Loyal
16716,267,2,901.2,5,3,3,533,Loyal
13185,268,1,71.4,5,5,5,555,Champions
13216,268,1,333.74,5,4,4,544,Champions
12845,268,4,354.09,5,2,4,524,Potential Loyal
14840,268,1,62.85,5,5,5,555,Champions
16216,268,1,914.93,5,5,3,553,Loyal
16976,268,1,251.52,5,4,4,544,Champions
13707,268,2,806.41,5,3,3,533,Loyal
16377,268,1,676.2,5,5,3,553,Loyal
12514,268,1,1017.68,5,4,2,542,Potential Loyal
13358,269,1,439.03,5,5,4,554,Champions
13261,269,2,944.1,5,3,2,532,Potential Loyal
13299,269,1,142.5,5,5,5,555,Champions
16297,269,1,301.9,5,4,4,544,Champions
16152,269,1,1829.04,5,5,2,552,Potential Loyal
16037,270,3,855.02,5,3,3,533,Loyal
17542,270,1,170.75,5,5,5,555,Champions
15047,270,1,343.62,5,4,4,544,Champions
13716,270,1,138.28,5,5,5,555,Champions
16392,270,1,221.19,5,5,5,555,Champions
13121,270,1,283.73,5,4,4,544,Champions
15388,271,1,140.54,5,5,5,555,Champions
14962,271,1,126.7,5,5,5,555,Champions
13708,272,1,296.88,5,4,4,544,Champions
13133,274,2,109.8,5,4,5,545,Champions
13226,274,1,108.21,5,4,5,545,Champions
17194,274,2,262.62,5,4,4,544,Champions
16766,274,2,1145.6,5,3,2,532,Potential Loyal
14114,274,2,386.53,5,3,4,534,Loyal
13043,274,1,516.42,5,5,3,553,Loyal
15049,274,1,121.17,5,4,5,545,Champions
15308,275,1,310.47,5,4,4,544,Champions
14350,275,1,282.93,5,4,4,544,Champions
14727,275,1,268.58,5,4,4,544,Champions
16471,275,1,223.95,5,5,5,555,Champions
16625,275,1,333.08,5,4,4,544,Champions
14603,275,1,660.0,5,5,3,553,Loyal
18086,275,1,101.34,5,4,5,545,Champions
13093,276,8,7832.47,5,1,1,511,Needs Attention
17138,276,1,380.5,5,4,4,544,Champions
13493,276,2,618.63,5,3,3,533,Loyal
15057,276,2,1489.5,5,3,2,532,Potential Loyal
14165,276,1,122.54,5,4,5,545,Champions
12881,276,1,298.0,5,4,4,544,Champions
15944,277,1,325.1,5,4,4,544,Champions
16917,277,1,391.52,5,4,4,544,Champions
12623,277,1,305.1,5,4,4,544,Champions
14586,277,1,237.36,5,5,5,555,Champions
15234,277,1,197.0,5,5,5,555,Champions
17639,277,1,108.5,5,4,5,545,Champions
16517,278,1,162.7,5,5,5,555,Champions
12614,278,1,315.6,5,4,4,544,Champions
18280,278,1,180.6,5,5,5,555,Champions
15869,278,2,149.64,5,4,5,545,Champions
17654,278,1,117.55,5,4,5,545,Champions
15554,278,1,217.2,5,5,5,555,Champions
14012,278,1,328.8,5,4,4,544,Champions
14247,279,1,136.77,5,5,5,555,Champions
12755,281,2,3811.95,5,3,1,531,Needs Attention
17508,281,1,387.31,5,4,4,544,Champions
14670,281,2,411.53,5,3,4,534,Loyal
17535,281,1,164.4,5,5,5,555,Champions
13382,281,1,222.99,5,5,5,555,Champions
14570,281,2,218.06,5,4,5,545,Champions
14779,281,3,386.15,5,2,4,524,Potential Loyal
17325,281,1,96.8,5,4,5,545,Champions
13715,282,5,1079.34,5,2,2,522,Potential Loyal
17995,282,1,76.1,5,5,5,555,Champions
15087,282,1,306.94,5,4,4,544,Champions
16159,282,1,348.2,5,4,4,544,Champions
17789,282,1,225.9,5,5,5,555,Champions
14483,282,1,137.1,5,5,5,555,Champions
12817,282,1,166.04,5,5,5,555,Champions
12834,283,1,312.38,5,4,4,544,Champions
15733,283,1,162.3,5,5,5,555,Champions
16792,283,2,110.38,5,4,5,545,Champions
12873,283,1,374.0,5,4,4,544,Champions
13497,283,2,348.05,5,4,4,544,Champions
17923,283,1,207.5,5,5,5,555,Champions
15319,284,1,204.5,5,5,5,555,Champions
15257,284,1,317.15,5,4,4,544,Champions
16078,284,1,79.2,5,5,5,555,Champions
13166,284,1,417.2,5,5,4,554,Champions
15709,284,1,133.25,5,5,5,555,Champions
12866,284,1,559.12,5,5,3,553,Loyal
15456,284,3,447.22,5,3,4,534,Loyal
14036,285,1,626.65,5,5,3,553,Loyal
14046,285,1,154.99,5,5,5,555,Champions
12509,285,1,176.5,5,5,5,555,Champions
17165,285,1,158.68,5,5,5,555,Champions
16339,285,1,109.95,5,4,5,545,Champions
16598,286,1,145.05,5,5,5,555,Champions
13684,286,1,67.23,5,5,5,555,Champions
12361,288,1,189.9,5,5,5,555,Champions
13345,288,1,389.5,5,4,4,544,Champions
13753,288,1,741.26,5,5,3,553,Loyal
13973,288,1,264.7,5,4,4,544,Champions
13501,289,1,1340.32,5,4,2,542,Potential Loyal
13751,289,1,296.25,5,4,4,544,Champions
18056,289,1,363.65,5,4,4,544,Champions
16997,289,3,702.0,5,2,3,523,Potential Loyal
17117,289,1,116.2,5,4,5,545,Champions
15543,289,1,127.86,5,5,5,555,Champions
12565,289,1,145.92,5,5,5,555,Champions
12945,289,1,462.95,5,5,4,554,Champions
16072,289,1,584.32,5,5,3,553,Loyal
17171,290,1,224.91,5,5,5,555,Champions
15397,290,1,94.0,5,4,5,545,Champions
18068,290,1,101.7,5,4,5,545,Champions
17499,290,1,622.88,5,5,3,553,Loyal
15303,291,1,574.02,5,5,3,553,Loyal
16349,291,1,53.5,5,5,5,555,Champions
18114,291,1,220.1,5,5,5,555,Champions
16913,291,1,113.44,5,4,5,545,Champions
16546,291,2,787.15,5,3,3,533,Loyal
12365,292,2,641.38,5,3,3,533,Loyal
13044,292,1,560.47,5,5,3,553,Loyal
12707,292,1,603.42,5,5,3,553,Loyal
12988,293,1,535.32,5,5,3,553,Loyal
12852,295,1,311.55,5,4,4,544,Champions
16765,295,1,34.0,5,4,5,545,Champions
13932,295,1,307.4,5,4,4,544,Champions
14371,296,1,100.5,5,4,5,545,Champions
13151,296,1,1257.87,5,4,2,542,Potential Loyal
18138,296,1,152.65,5,5,5,555,Champions
14386,297,1,142.4,5,5,5,555,Champions
16509,297,1,363.7,5,4,4,544,Champions
16494,297,1,826.53,5,5,3,553,Loyal
15670,297,1,173.05,5,5,5,555,Champions
16148,297,1,76.32,5,5,5,555,Champions
13893,298,1,821.1,5,5,3,553,Loyal
14935,298,1,1784.71,5,5,2,552,Potential Loyal
14760,298,1,89.2,5,4,5,545,Champions
16073,298,1,122.4,5,4,5,545,Champions
14176,298,4,576.9,5,2,3,523,Potential Loyal
16738,298,1,3.75,5,5,5,555,Champions
17829,299,1,889.24,5,5,3,553,Loyal
15236,299,1,321.05,5,4,4,544,Champions
16897,300,2,289.78,5,4,4,544,Champions
16084,300,1,436.18,5,5,4,554,Champions
13819,302,3,1140.35,5,3,2,532,Potential Loyal
18159,302,1,530.15,5,5,3,553,Loyal
13672,302,2,186.39,5,4,5,545,Champions
16405,303,2,167.25,5,4,5,545,Champions
12561,303,1,238.85,5,5,5,555,Champions
14081,303,2,934.52,5,3,3,533,Loyal
16725,303,7,781.02,5,1,3,513,Needs Attention
14431,303,1,470.36,5,5,4,554,Champions
17334,303,2,307.02,5,4,4,544,Champions
13706,303,1,330.79,5,4,4,544,Champions
16425,303,1,302.7,5,4,4,544,Champions
15843,304,1,118.95,5,4,5,545,Champions
12401,304,1,84.3,5,5,5,555,Champions
15970,304,1,314.1,5,4,4,544,Champions
17843,304,1,205.48,5,5,5,555,Champions
17358,304,2,365.85,5,3,4,534,Loyal
17859,305,1,148.21,5,5,5,555,Champions
15753,305,1,79.2,5,5,5,555,Champions
17881,305,1,133.35,5,5,5,555,Champions
13809,306,1,155.05,5,5,5,555,Champions
14600,306,1,393.33,5,4,4,544,Champions
14048,306,1,409.93,5,5,4,554,Champions
15808,307,4,3734.97,5,2,1,521,Needs Attention
17392,307,2,457.91,5,3,4,534,Loyal
13584,307,1,142.4,5,5,5,555,Champions
12956,307,1,108.07,5,4,5,545,Champions
14438,307,1,131.9,5,5,5,555,Champions
17517,309,1,153.94,5,5,5,555,Champions
13963,309,4,664.54,5,2,3,523,Potential Loyal
17226,309,1,393.49,5,4,4,544,Champions
15090,309,1,381.32,5,4,4,544,Champions
12410,309,2,693.33,5,3,3,533,Loyal
17291,309,1,550.8,5,5,3,553,Loyal
13800,310,1,558.32,5,5,3,553,Loyal
16030,310,1,331.24,5,4,4,544,Champions
13581,310,1,118.0,5,4,5,545,Champions
14497,310,1,475.37,5,5,4,554,Champions
14411,311,1,1063.0,5,4,2,542,Potential Loyal
17912,311,5,311.01,5,2,4,524,Potential Loyal
18250,311,1,349.27,5,4,4,544,Champions
12559,311,2,561.71,5,3,3,533,Loyal
15226,311,1,154.41,5,5,5,555,Champions
12350,311,1,334.4,5,4,4,544,Champions
17223,311,2,426.79,5,3,4,534,Loyal
14457,311,1,113.64,5,4,5,545,Champions
12373,312,1,364.6,5,4,4,544,Champions
15107,312,6,319.5,5,1,4,514,Needs Attention
17356,312,1,178.22,5,5,5,555,Champions
13494,312,1,316.26,5,4,4,544,Champions
14850,312,1,325.75,5,4,4,544,Champions
14549,312,1,289.24,5,4,4,544,Champions
14496,312,2,538.81,5,3,3,533,Loyal
12929,312,1,117.85,5,4,5,545,Champions
15940,312,1,35.8,5,5,5,555,Champions
17239,313,1,382.5,5,4,4,544,Champions
15448,313,1,494.64,5,5,3,553,Loyal
13600,313,1,219.52,5,5,5,555,Champions
17619,313,1,218.52,5,5,5,555,Champions
15881,313,5,501.39,5,2,3,523,Potential Loyal
18095,313,2,580.05,5,3,3,533,Loyal
16403,313,1,177.5,5,5,5,555,Champions
17431,314,1,403.3,5,4,4,544,Champions
13161,314,1,112.75,5,4,5,545,Champions
17062,314,4,538.37,5,2,3,523,Potential Loyal
15415,314,1,572.81,5,5,3,553,Loyal
12377,316,2,1628.12,5,3,2,532,Potential Loyal
12735,316,2,779.57,5,3,3,533,Loyal
12574,316,1,218.45,5,5,5,555,Champions
13328,317,1,1308.48,5,4,2,542,Potential Loyal
13506,317,2,458.52,5,3,4,534,Loyal
12764,317,1,1693.88,5,4,2,542,Potential Loyal
16124,318,1,249.0,5,5,5,555,Champions
17118,318,1,157.02,5,5,5,555,Champions
15661,318,2,309.8,5,4,4,544,Champions
12591,318,1,452.85,5,5,4,554,Champions
13615,319,1,417.69,5,5,4,554,Champions
13002,319,1,120.95,5,4,5,545,Champions
14248,319,1,302.58,5,4,4,544,Champions
16757,319,1,106.83,5,4,5,545,Champions
15222,319,1,585.0,5,5,3,553,Loyal
16222,319,1,846.72,5,5,3,553,Loyal
15213,319,2,328.35,5,4,4,544,Champions
13703,319,1,99.5,5,4,5,545,Champions
14368,320,1,155.0,5,5,5,555,Champions
15820,320,1,206.98,5,5,5,555,Champions
14439,320,1,2661.24,5,5,1,551,Needs Attention
15052,320,1,215.78,5,5,5,555,Champions
14130,320,1,483.86,5,5,4,554,Champions
13551,320,1,91.8,5,4,5,545,Champions
14782,320,1,200.1,5,5,5,555,Champions
17714,321,1,153.0,5,5,5,555,Champions
15167,321,1,163.0,5,5,5,555,Champions
14068,321,1,265.85,5,4,4,544,Champions
16387,323,1,94.36,5,4,5,545,Champions
17890,323,2,602.09,5,3,3,533,Loyal
17094,323,1,302.0,5,4,4,544,Champions
15174,323,1,135.75,5,5,5,555,Champions
15262,324,1,178.95,5,5,5,555,Champions
12402,324,1,225.6,5,5,5,555,Champions
15422,324,2,97.7,5,4,5,545,Champions
13008,324,1,229.47,5,5,5,555,Champions
17862,324,1,330.9,5,4,4,544,Champions
14090,325,1,76.32,5,5,5,555,Champions
12665,325,1,63.0,5,5,5,555,Champions
18233,326,1,440.0,5,5,4,554,Champions
12346,326,1,77183.6,5,5,1,551,Needs Attention
13898,326,1,155.93,5,5,5,555,Champions
15395,326,1,107.45,5,4,5,545,Champions
13859,327,1,201.16,5,5,5,555,Champions
14238,327,1,146.85,5,5,5,555,Champions
15316,327,1,165.0,5,5,5,555,Champions
18212,327,1,248.42,5,5,5,555,Champions
12872,327,2,599.97,5,3,3,533,Loyal
18106,330,1,430.7,5,5,4,554,Champions
13385,330,1,534.57,5,5,3,553,Loyal
12672,330,1,225.9,5,5,5,555,Champions
15447,331,1,155.17,5,5,5,555,Champions
16315,331,1,226.37,5,5,5,555,Champions
13284,331,1,201.19,5,5,5,555,Champions
18085,331,2,689.95,5,3,3,533,Loyal
15510,331,1,250.0,5,5,5,555,Champions
14185,332,1,197.65,5,5,5,555,Champions
12652,332,1,919.98,5,4,3,543,Loyal
15171,332,1,1289.5,5,4,2,542,Potential Loyal
14270,332,1,492.65,5,5,3,553,Loyal
16351,333,1,153.9,5,5,5,555,Champions
15346,333,1,252.42,5,4,4,544,Champions
17569,333,1,344.14,5,4,4,544,Champions
13144,333,1,110.95,5,4,5,545,Champions
12736,333,1,234.0,5,5,5,555,Champions
16850,334,1,332.41,5,4,4,544,Champions
15100,334,3,876.0,5,3,3,533,Loyal
17406,334,3,2200.42,5,2,1,521,Needs Attention
15326,334,1,311.71,5,4,4,544,Champions
17128,335,1,157.09,5,5,5,555,Champions
12651,335,1,114.0,5,4,5,545,Champions
18032,335,1,73.5,5,5,5,555,Champions
12793,335,2,545.48,5,3,3,533,Loyal
14889,337,1,135.9,5,5,5,555,Champions
12829,337,2,293.0,5,4,4,544,Champions
15649,337,2,816.0,5,3,3,533,Loyal
12489,337,1,334.93,5,4,4,544,Champions
12501,337,1,2169.39,5,5,1,551,Needs Attention
15607,337,1,104.76,5,4,5,545,Champions
13187,338,1,236.02,5,5,5,555,Champions
12386,338,2,401.9,5,3,4,534,Loyal
15266,339,1,119.3,5,4,5,545,Champions
15464,339,1,1048.85,5,4,2,542,Potential Loyal
16282,340,1,168.3,5,5,5,555,Champions
13304,352,1,300.42,5,4,4,544,Champions
15562,352,1,134.55,5,5,5,555,Champions
13922,352,1,172.25,5,5,5,555,Champions
12734,353,1,110.4,5,4,5,545,Champions
16270,354,1,1141.24,5,4,2,542,Potential Loyal
12515,354,1,383.7,5,4,4,544,Champions
15279,355,1,290.51,5,4,4,544,Champions
15460,355,1,216.76,5,5,5,555,Champions
17343,356,1,193.64,5,5,5,555,Champions
12551,358,1,168.0,5,5,5,555,Champions
13033,358,1,190.55,5,5,5,555,Champions
15160,358,1,158.16,5,5,5,555,Champions
15204,358,1,316.58,5,4,4,544,Champions
17691,359,2,290.4,5,4,4,544,Champions
13874,359,1,540.45,5,5,3,553,Loyal
17496,359,1,271.05,5,4,4,544,Champions
12967,359,2,1660.9,5,3,2,532,Potential Loyal
14373,359,1,76.55,5,5,5,555,Champions
15789,359,1,351.3,5,4,4,544,Champions
15224,359,2,322.08,5,4,4,544,Champions
18176,359,1,476.35,5,5,4,554,Champions
18050,360,1,74.4,5,5,5,555,Champions
13295,360,1,201.2,5,5,5,555,Champions
17525,360,1,422.7,5,5,4,554,Champions
17551,360,1,306.84,5,4,4,544,Champions
17752,360,1,80.64,5,5,5,555,Champions
13948,361,1,102.0,5,4,5,545,Champions
16499,361,2,365.45,5,3,4,534,Loyal
16202,361,1,365.27,5,4,4,544,Champions
16812,361,1,479.35,5,5,4,554,Champions
17303,362,1,250.04,5,5,5,555,Champions
17524,362,1,145.0,5,5,5,555,Champions
15361,362,1,418.92,5,5,4,554,Champions
16665,363,1,135.4,5,5,5,555,Champions
18004,363,1,169.47,5,5,5,555,Champions
14413,363,1,122.7,5,4,5,545,Champions
15503,363,1,147.09,5,5,5,555,Champions
15454,363,1,179.1,5,5,5,555,Champions
17251,363,1,283.28,5,4,4,544,Champions
12785,365,1,311.95,5,4,4,544,Champions
14082,365,1,182.25,5,5,5,555,Champions
16727,365,1,272.82,5,4,4,544,Champions
15723,365,1,203.1,5,5,5,555,Champions
17880,365,1,458.92,5,5,4,554,Champions
16565,365,1,173.7,5,5,5,555,Champions
12797,366,1,254.03,5,4,4,544,Champions
14437,366,1,63.0,5,5,5,555,Champions
15945,366,1,181.0,5,5,5,555,Champions
16065,366,1,372.09,5,4,4,544,Champions
17978,366,1,300.92,5,4,4,544,Champions
13369,366,1,308.28,5,4,4,544,Champions
14355,366,1,174.4,5,5,5,555,Champions
17456,366,1,249.86,5,5,5,555,Champions
16795,366,1,414.88,5,5,4,554,Champions
14932,366,1,363.53,5,4,4,544,Champions
16893,367,1,145.93,5,5,5,555,Champions
15221,367,1,403.25,5,4,4,544,Champions
15332,367,4,1661.06,5,2,2,522,Potential Loyal
13270,367,1,590.0,5,5,3,553,Loyal
15973,367,1,307.82,5,4,4,544,Champions
16679,367,1,129.75,5,5,5,555,Champions
15347,367,1,201.6,5,5,5,555,Champions
18269,367,1,168.6,5,5,5,555,Champions
14821,367,1,48.8,5,5,5,555,Champions
12441,367,1,173.55,5,5,5,555,Champions
15180,368,1,87.5,5,4,5,545,Champions
13807,368,1,112.6,5,4,5,545,Champions
16125,368,1,289.35,5,4,4,544,Champions
18119,368,1,181.12,5,5,5,555,Champions
13786,368,1,230.4,5,5,5,555,Champions
15899,369,1,56.25,5,5,5,555,Champions
17860,369,1,252.8,5,4,4,544,Champions
18113,369,1,76.32,5,5,5,555,Champions
16858,369,1,375.69,5,4,4,544,Champions
16658,369,1,123.24,5,4,5,545,Champions
16718,370,1,623.75,5,5,3,553,Loyal
15880,370,1,343.28,5,4,4,544,Champions
14813,370,2,155.43,5,4,5,545,Champions
17967,372,1,123.07,5,4,5,545,Champions
13370,372,1,754.87,5,5,3,553,Loyal
16926,372,1,230.25,5,5,5,555,Champions
12686,372,1,89.14,5,4,5,545,Champions
14589,372,1,39.75,5,5,5,555,Champions
12725,372,1,427.8,5,5,4,554,Champions
17976,373,1,353.19,5,4,4,544,Champions
14576,373,1,35.4,5,5,5,555,Champions
15070,373,1,106.2,5,4,5,545,Champions
16752,373,1,207.5,5,5,5,555,Champions
16754,373,1,2002.4,5,5,2,552,Potential Loyal
16781,373,1,311.25,5,4,4,544,Champions
17855,373,1,208.97,5,5,5,555,Champions
13011,373,1,50.55,5,5,5,555,Champions
17850,373,34,5391.21,5,1,1,511,Needs Attention
16510,373,1,248.1,5,5,5,555,Champions
15823,373,1,15.0,5,4,5,545,Champions
12738,373,1,155.35,5,5,5,555,Champions
15363,373,1,326.0,5,4,4,544,Champions
17732,373,1,303.97,5,4,4,544,Champions
12855,373,1,38.1,5,5,5,555,Champions
17925,373,1,244.08,5,5,5,555,Champions
15923,373,1,127.08,5,5,5,555,Champions
13108,373,1,350.06,5,4,4,544,Champions
14142,374,1,311.81,5,4,4,544,Champions
13747,374,1,79.6,5,5,5,555,Champions
18011,374,1,102.79,5,4,5,545,Champions
15922,374,1,369.5,5,4,4,544,Champions
18074,374,1,489.6,5,5,3,553,Loyal
12791,374,1,192.6,5,5,5,555,Champions
15350,374,1,115.65,5,4,5,545,Champions
17908,374,1,243.28,5,5,5,555,Champions
15165,374,1,487.75,5,5,4,554,Champions
16048,374,2,256.44,5,4,4,544,Champions
17643,374,1,101.55,5,4,5,545,Champions
16274,374,1,357.95,5,4,4,544,Champions
17968,374,1,277.35,5,4,4,544,Champions
14729,374,1,313.49,5,4,4,544,Champions
16583,374,1,233.45,5,5,5,555,Champions
14237,374,1,161.0,5,5,5,555,Champions
13065,374,1,205.86,5,5,5,555,Champions
