customerid,recency,frequency,monetary,km_segment,CLTV_90d
12821,215,1,92.72,Dormant,
12888,215,2,354.12,Dormant,-8.072328927350819
18120,215,1,111.15,Dormant,
12355,215,1,459.4,Dormant,
14353,216,1,90.6,Dormant,
15092,216,2,457.81,Dormant,-96.74057980900778
13561,216,1,141.86,Dormant,
13642,216,1,354.8,Dormant,
14161,216,3,1110.52,Dormant,187.72373271957923
15552,218,1,90.12,Dormant,
18227,218,1,93.75,Dormant,
15235,218,12,2247.51,Dormant,110.39960780794377
13952,218,2,3251.07,Dormant,-327.6573528303019
17174,218,1,59.9,Dormant,
18078,218,2,336.13,Dormant,-54.08278390168042
15668,218,1,76.32,Dormant,
17604,218,2,309.36,Dormant,-140.69889806524571
12414,218,3,562.41,Dormant,88.20077375177387
13723,218,1,199.85,Dormant,
16319,218,1,404.4,Dormant,
13762,219,1,306.72,Dormant,
14423,219,1,265.2,Dormant,
17374,219,2,495.77,Dormant,-212.98657517030014
17849,219,4,605.8,Dormant,85.66966415934237
16457,219,1,208.36,Dormant,
14393,219,1,67.95,Dormant,
14199,219,1,185.4,Dormant,
16990,219,1,179.0,Dormant,
16109,219,2,611.88,Dormant,-22.392251227572686
18239,219,5,1561.61,Dormant,55.03930212080568
15759,219,3,253.04,Dormant,13.737629791614983
14697,219,2,188.61,Dormant,
16714,219,3,1161.53,Dormant,-26.264990275061898
17578,219,1,143.46,Dormant,
13711,219,2,252.06,Dormant,
14340,219,1,134.7,Dormant,
14245,220,2,1693.45,Dormant,-280.75465224039795
17646,220,3,1008.39,Dormant,150.3045235159648
17443,220,1,534.24,Dormant,
17394,220,1,203.87,Dormant,
16610,220,1,75.66,Dormant,
13731,220,2,610.59,Dormant,-206.31950846335968
14149,221,1,446.62,Dormant,
17501,221,2,288.6,Dormant,
16055,221,1,134.8,Dormant,
16634,223,2,217.9,Dormant,-5.124757144975974
14304,223,1,383.45,Dormant,
17991,226,2,93.35,Dormant,-43.61150913349863
15223,226,2,755.75,Dormant,-86.48410757252724
14271,226,1,112.32,Dormant,
15210,226,1,331.18,Dormant,
14022,226,1,440.0,Dormant,
13229,226,1,160.95,Dormant,
17893,226,1,112.25,Dormant,
16227,226,1,314.22,Dormant,
15143,226,1,259.45,Dormant,
17187,227,1,203.95,Dormant,
18220,227,1,305.28,Dormant,
16965,227,1,201.19,Dormant,
15891,227,1,524.52,Dormant,
16698,227,2,1998.0,Dormant,-6.397450370508983
12573,228,1,160.54,Dormant,
16823,228,1,358.38,Dormant,
17277,228,2,1065.35,Dormant,-159.15005307395822
16834,228,1,413.46,Dormant,
18183,228,2,632.07,Dormant,-67.65857452982536
17670,228,1,205.7,Dormant,
16163,233,2,856.6,Dormant,-6.998544705711655
13482,233,1,184.64,Dormant,
12354,233,1,1079.4,Dormant,
12506,233,1,73.5,Dormant,
14770,233,2,876.42,Dormant,-226.5856296631349
17718,233,1,139.35,Dormant,
12622,233,1,180.1,Dormant,
16587,233,1,225.15,Dormant,
17946,234,2,149.58,Dormant,-116.2478645262659
13485,234,1,454.24,Dormant,
17548,234,1,103.3,Dormant,
14148,234,1,157.2,Dormant,
17120,234,1,307.46,Dormant,
15517,234,1,267.03,Dormant,
14242,235,2,280.55,Dormant,-45.385160570756376
12733,235,1,383.95,Dormant,
12585,235,2,2040.1,Dormant,-182.1039515926416
13101,235,1,101.19,Dormant,
15225,235,1,409.4,Dormant,
17217,235,1,113.5,Dormant,
15717,235,1,150.3,Dormant,
14672,235,2,765.55,Dormant,-111.04063460463576
16947,236,1,406.48,Dormant,
18009,236,1,257.34,Dormant,
16217,236,2,304.25,Dormant,-31.855126201372297
16617,236,1,151.85,Dormant,
12754,236,3,3010.74,Dormant,21.176176566640965
15749,236,3,44534.3,Loyal High-Value,-24.61660168695686
17990,237,3,630.84,Dormant,30.743217721862173
16193,237,1,314.45,Dormant,
13474,237,1,229.59,Dormant,
17697,237,1,338.95,Dormant,
18213,237,1,232.48,Dormant,
14532,237,4,932.85,Dormant,111.65353356481513
12878,237,2,854.99,Dormant,-123.3305483508441
17582,237,1,175.27,Dormant,
15246,239,2,514.15,Dormant,-105.88365990379491
12582,239,2,511.36,Dormant,-112.50343567558606
13120,239,1,30.6,Dormant,
12639,239,1,486.1,Dormant,
12769,239,1,1143.6,Dormant,
17367,239,1,168.4,Dormant,
17362,240,2,312.23,Dormant,-123.06983335509995
14154,240,2,1345.62,Dormant,
17142,240,1,579.0,Dormant,
15139,240,2,178.96,Dormant,-6.836246470413581
16957,240,2,416.64,Dormant,-87.48214311746646
14105,240,1,1266.23,Dormant,
17601,240,1,116.01,Dormant,
15935,240,2,416.86,Dormant,-41.41604719077196
15230,240,2,429.6,Dormant,-11.872024126008514
14206,240,1,328.16,Dormant,
15135,240,1,139.05,Dormant,
16097,241,1,185.05,Dormant,
13740,241,1,350.75,Dormant,
13221,241,2,847.41,Dormant,-235.86473161866525
15147,241,1,623.5,Dormant,
17746,241,1,110.25,Dormant,
16697,242,1,112.75,Dormant,
15777,242,4,1047.11,Dormant,43.337082320607486
15212,242,1,101.8,Dormant,
13484,242,1,313.8,Dormant,
17972,242,1,136.04,Dormant,
14669,242,3,1269.99,Dormant,-236.75347218331822
17278,242,1,246.04,Dormant,
14616,243,3,406.08,Dormant,4.728243830629708
14326,243,1,183.85,Dormant,
14311,243,1,310.26,Dormant,
17574,243,1,185.65,Dormant,
14339,243,1,309.52,Dormant,
16552,243,2,379.73,Dormant,-68.88484526839382
12982,243,1,390.54,Dormant,
15655,244,1,560.67,Dormant,
12447,244,1,476.49,Dormant,
13508,244,1,110.97,Dormant,
13570,244,1,239.49,Dormant,
18129,244,1,112.55,Dormant,
15775,246,1,104.9,Dormant,
16010,246,3,407.5,Dormant,89.86667438633938
17035,246,2,433.53,Dormant,-63.53991296932653
15109,246,1,484.95,Dormant,
14619,246,1,394.44,Dormant,
15119,246,1,266.4,Dormant,
16643,246,1,487.51,Dormant,
16623,246,1,129.45,Dormant,
14924,246,1,310.05,Dormant,
13718,247,2,306.55,Dormant,-57.25185450684381
16144,247,1,175.2,Dormant,
14465,247,3,1058.62,Dormant,-521.9063353872875
13712,247,1,228.84,Dormant,
14981,247,1,102.12,Dormant,
12580,247,1,415.7,Dormant,
17140,248,1,465.32,Dormant,
17906,248,1,72.9,Dormant,
13863,248,1,305.78,Dormant,
14964,248,1,206.21,Dormant,
15917,248,1,123.1,Dormant,
16378,248,3,362.95,Dormant,23.610366589338764
14220,248,2,632.4,Dormant,-48.86694808586885
16586,249,1,463.95,Dormant,
15442,249,1,594.0,Dormant,
16105,249,1,336.96,Dormant,
17492,249,1,374.57,Dormant,
14747,250,1,328.2,Dormant,
18185,250,1,304.25,Dormant,
16142,250,1,535.34,Dormant,
13059,250,1,183.4,Dormant,
17956,250,1,12.75,Dormant,
13781,251,1,127.84,Dormant,
17701,253,1,417.95,Dormant,
17580,253,3,215.72,Dormant,60.5821983552831
13841,253,1,85.0,Dormant,
16162,253,1,37.4,Dormant,
13626,253,1,257.23,Dormant,
14886,253,1,364.8,Dormant,
13462,253,1,151.5,Dormant,
15691,253,1,136.8,Dormant,
17438,254,1,388.45,Dormant,
17212,254,1,226.85,Dormant,
13060,254,1,307.53,Dormant,
15894,254,2,263.55,Dormant,-10.567215985050126
14957,254,1,58.49,Dormant,
14890,254,1,125.65,Dormant,
14479,254,2,316.25,Dormant,-55.558384079779366
15424,255,2,383.34,Dormant,
15832,255,1,836.79,Dormant,
17775,255,1,56.4,Dormant,
18108,255,1,271.0,Dormant,
15353,255,2,777.02,Dormant,-236.44306449118912
15528,255,1,229.33,Dormant,
13803,256,1,277.07,Dormant,
16980,256,2,1078.96,Dormant,-17.06363799256076
15589,256,3,478.53,Dormant,-145.96894563625605
13439,256,1,283.71,Dormant,
13649,257,2,346.6,Dormant,-31.38646621144302
12792,257,1,400.54,Dormant,
18010,257,1,174.8,Dormant,
15083,257,1,88.2,Dormant,
15032,257,3,4959.1,Dormant,-58.684740393362326
16692,257,2,1276.0,Dormant,-289.6398996907624
13368,257,2,623.4,Dormant,-224.1172267173379
13357,258,1,609.95,Dormant,
18071,258,2,453.0,Dormant,-56.30202633645047
14476,258,1,215.7,Dormant,
14536,260,1,171.8,Dormant,
13452,260,2,590.0,Dormant,-575.2193330951895
16769,261,1,380.39,Dormant,
13341,261,1,775.85,Dormant,
12811,261,3,514.85,Dormant,63.52273358600317
13512,261,1,251.21,Dormant,
14256,261,2,969.06,Dormant,-174.22998357614563
16063,261,1,335.32,Dormant,
17698,261,1,154.95,Dormant,
14348,261,1,409.57,Dormant,
16022,261,1,628.28,Dormant,
15178,261,1,40.5,Dormant,
18191,262,1,207.8,Dormant,
12818,262,1,1542.08,Dormant,
17507,262,2,605.58,Dormant,-175.75562267205183
16250,262,2,389.44,Dormant,-39.966256409548485
13132,262,1,77.3,Dormant,
17486,262,1,396.87,Dormant,
17102,262,1,25.5,Dormant,
14870,262,1,327.25,Dormant,
12564,262,1,456.9,Dormant,
13239,262,1,329.56,Dormant,
16721,263,1,292.47,Dormant,
15437,263,1,200.16,Dormant,
14632,263,1,114.56,Dormant,
15457,263,1,237.07,Dormant,
12831,263,1,215.05,Dormant,
16135,263,1,517.55,Dormant,
17763,264,1,15.0,Dormant,
13934,264,1,922.1,Dormant,
14762,264,1,300.52,Dormant,
16427,264,2,241.06,Dormant,-15.926869552671883
16619,264,1,226.21,Dormant,
18224,264,1,158.95,Dormant,
17678,264,1,298.11,Dormant,
13262,264,1,200.29,Dormant,
15445,265,1,113.5,Dormant,
16096,265,1,320.62,Dormant,
12902,265,1,138.68,Dormant,
14693,265,1,172.9,Dormant,
15703,265,1,211.5,Dormant,
15408,265,1,267.18,Dormant,
16402,265,2,299.6,Dormant,-16.060247132215444
17230,265,8,3638.41,Dormant,85.25614388861572
15019,267,1,266.0,Dormant,
13072,267,1,177.15,Dormant,
17060,267,1,234.24,Dormant,
14155,267,1,118.75,Dormant,
14041,267,1,141.41,Dormant,
14066,267,1,152.55,Dormant,
14059,267,1,183.6,Dormant,
16256,267,1,752.43,Dormant,
14633,267,1,344.9,Dormant,
15695,267,2,409.98,Dormant,
16716,267,2,901.2,Dormant,-12.890842297832469
13185,268,1,71.4,Dormant,
13216,268,1,333.74,Dormant,
12845,268,4,354.09,Dormant,5.757977934962821
14840,268,1,62.85,Dormant,
16216,268,1,914.93,Dormant,
16976,268,1,251.52,Dormant,
13707,268,2,806.41,Dormant,-133.3897790394056
16377,268,1,676.2,Dormant,
12514,268,1,1017.68,Dormant,
13358,269,1,439.03,Dormant,
13261,269,2,944.1,Dormant,-10.217319548499132
13299,269,1,142.5,Dormant,
16297,269,1,301.9,Dormant,
16152,269,1,1829.04,Dormant,
16037,270,3,855.02,Dormant,60.00996358889228
17542,270,1,170.75,Dormant,
15047,270,1,343.62,Dormant,
13716,270,1,138.28,Dormant,
16392,270,1,221.19,Dormant,
13121,270,1,283.73,Dormant,
15388,271,1,140.54,Dormant,
14962,271,1,126.7,Dormant,
13708,272,1,296.88,Dormant,
13133,274,2,109.8,Dormant,-41.72327772052875
13226,274,1,108.21,Dormant,
17194,274,2,262.62,Dormant,-15.896453179263183
16766,274,2,1145.6,Dormant,
14114,274,2,386.53,Dormant,-108.07940081079039
13043,274,1,516.42,Dormant,
15049,274,1,121.17,Dormant,
15308,275,1,310.47,Dormant,
14350,275,1,282.93,Dormant,
14727,275,1,268.58,Dormant,
16471,275,1,223.95,Dormant,
16625,275,1,333.08,Dormant,
14603,275,1,660.0,Dormant,
18086,275,1,101.34,Dormant,
13093,276,8,7832.47,Dormant,134.2345132693901
17138,276,1,380.5,Dormant,
13493,276,2,618.63,Dormant,-81.84564339312536
15057,276,2,1489.5,Dormant,-36.856746116154014
14165,276,1,122.54,Dormant,
12881,276,1,298.0,Dormant,
15944,277,1,325.1,Dormant,
16917,277,1,391.52,Dormant,
12623,277,1,305.1,Dormant,
14586,277,1,237.36,Dormant,
15234,277,1,197.0,Dormant,
17639,277,1,108.5,Dormant,
16517,278,1,162.7,Dormant,
12614,278,1,315.6,Dormant,
18280,278,1,180.6,Dormant,
15869,278,2,149.64,Dormant,
17654,278,1,117.55,Dormant,
15554,278,1,217.2,Dormant,
14012,278,1,328.8,Dormant,
14247,279,1,136.77,Dormant,
12755,281,2,3811.95,Dormant,-26.928157189120274
17508,281,1,387.31,Dormant,
14670,281,2,411.53,Dormant,
17535,281,1,164.4,Dormant,
13382,281,1,222.99,Dormant,
14570,281,2,218.06,Dormant,
14779,281,3,386.15,Dormant,51.67488769702758
17325,281,1,96.8,Dormant,
13715,282,5,1079.34,Dormant,81.2689454417989
17995,282,1,76.1,Dormant,
15087,282,1,306.94,Dormant,
16159,282,1,348.2,Dormant,
17789,282,1,225.9,Dormant,
14483,282,1,137.1,Dormant,
12817,282,1,166.04,Dormant,
12834,283,1,312.38,Dormant,
15733,283,1,162.3,Dormant,
16792,283,2,110.38,Dormant,
12873,283,1,374.0,Dormant,
13497,283,2,348.05,Dormant,-32.19138961418944
17923,283,1,207.5,Dormant,
15319,284,1,204.5,Dormant,
15257,284,1,317.15,Dormant,
16078,284,1,79.2,Dormant,
13166,284,1,417.2,Dormant,
15709,284,1,133.25,Dormant,
12866,284,1,559.12,Dormant,
15456,284,3,447.22,Dormant,-96.81489744013393
14036,285,1,626.65,Dormant,
14046,285,1,154.99,Dormant,
12509,285,1,176.5,Dormant,
17165,285,1,158.68,Dormant,
16339,285,1,109.95,Dormant,
16598,286,1,145.05,Dormant,
13684,286,1,67.23,Dormant,
12361,288,1,189.9,Dormant,
13345,288,1,389.5,Dormant,
13753,288,1,741.26,Dormant,
13973,288,1,264.7,Dormant,
13501,289,1,1340.32,Dormant,
13751,289,1,296.25,Dormant,
18056,289,1,363.65,Dormant,
16997,289,3,702.0,Dormant,12.606928596680932
17117,289,1,116.2,Dormant,
15543,289,1,127.86,Dormant,
12565,289,1,145.92,Dormant,
12945,289,1,462.95,Dormant,
16072,289,1,584.32,Dormant,
17171,290,1,224.91,Dormant,
15397,290,1,94.0,Dormant,
18068,290,1,101.7,Dormant,
17499,290,1,622.88,Dormant,
15303,291,1,574.02,Dormant,
16349,291,1,53.5,Dormant,
18114,291,1,220.1,Dormant,
16913,291,1,113.44,Dormant,
16546,291,2,787.15,Dormant,-53.65928257861396
12365,292,2,641.38,Dormant,
13044,292,1,560.47,Dormant,
12707,292,1,603.42,Dormant,
12988,293,1,535.32,Dormant,
12852,295,1,311.55,Dormant,
16765,295,1,34.0,Dormant,
13932,295,1,307.4,Dormant,
14371,296,1,100.5,Dormant,
13151,296,1,1257.87,Dormant,
18138,296,1,152.65,Dormant,
14386,297,1,142.4,Dormant,
16509,297,1,363.7,Dormant,
16494,297,1,826.53,Dormant,
15670,297,1,173.05,Dormant,
16148,297,1,76.32,Dormant,
13893,298,1,821.1,Dormant,
14935,298,1,1784.71,Dormant,
14760,298,1,89.2,Dormant,
16073,298,1,122.4,Dormant,
14176,298,4,576.9,Dormant,54.27677438487948
16738,298,1,3.75,Dormant,
17829,299,1,889.24,Dormant,
15236,299,1,321.05,Dormant,
16897,300,2,289.78,Dormant,-65.41481935569195
16084,300,1,436.18,Dormant,
13819,302,3,1140.35,Dormant,37.630542184592855
18159,302,1,530.15,Dormant,
13672,302,2,186.39,Dormant,-22.591622010844773
16405,303,2,167.25,Dormant,-9.224659763527098
12561,303,1,238.85,Dormant,
14081,303,2,934.52,Dormant,-375.7580641943915
16725,303,7,781.02,Dormant,149.2803842806568
14431,303,1,470.36,Dormant,
17334,303,2,307.02,Dormant,-1.6901021054105343
13706,303,1,330.79,Dormant,
16425,303,1,302.7,Dormant,
15843,304,1,118.95,Dormant,
12401,304,1,84.3,Dormant,
15970,304,1,314.1,Dormant,
17843,304,1,205.48,Dormant,
17358,304,2,365.85,Dormant,-103.56567468462755
17859,305,1,148.21,Dormant,
15753,305,1,79.2,Dormant,
17881,305,1,133.35,Dormant,
13809,306,1,155.05,Dormant,
14600,306,1,393.33,Dormant,
14048,306,1,409.93,Dormant,
15808,307,4,3734.97,Dormant,234.8217224553046
17392,307,2,457.91,Dormant,-46.38467021086254
13584,307,1,142.4,Dormant,
12956,307,1,108.07,Dormant,
14438,307,1,131.9,Dormant,
17517,309,1,153.94,Dormant,
13963,309,4,664.54,Dormant,39.65090632279776
17226,309,1,393.49,Dormant,
15090,309,1,381.32,Dormant,
12410,309,2,693.33,Dormant,
17291,309,1,550.8,Dormant,
13800,310,1,558.32,Dormant,
16030,310,1,331.24,Dormant,
13581,310,1,118.0,Dormant,
14497,310,1,475.37,Dormant,
14411,311,1,1063.0,Dormant,
17912,311,5,311.01,Dormant,41.620683201323395
18250,311,1,349.27,Dormant,
12559,311,2,561.71,Dormant,-4.458721894469593
15226,311,1,154.41,Dormant,
12350,311,1,334.4,Dormant,
17223,311,2,426.79,Dormant,-90.13581087223663
14457,311,1,113.64,Dormant,
12373,312,1,364.6,Dormant,
15107,312,6,319.5,Dormant,18.035672528071427
17356,312,1,178.22,Dormant,
13494,312,1,316.26,Dormant,
14850,312,1,325.75,Dormant,
14549,312,1,289.24,Dormant,
14496,312,2,538.81,Dormant,-118.40956929319529
12929,312,1,117.85,Dormant,
15940,312,1,35.8,Dormant,
17239,313,1,382.5,Dormant,
15448,313,1,494.64,Dormant,
13600,313,1,219.52,Dormant,
17619,313,1,218.52,Dormant,
15881,313,5,501.39,Dormant,60.41752019217498
18095,313,2,580.05,Dormant,-25.523792574405533
16403,313,1,177.5,Dormant,
17431,314,1,403.3,Dormant,
13161,314,1,112.75,Dormant,
17062,314,4,538.37,Dormant,41.63736541042577
15415,314,1,572.81,Dormant,
12377,316,2,1628.12,Dormant,-182.46819715166342
12735,316,2,779.57,Dormant,-222.02335411559636
12574,316,1,218.45,Dormant,
13328,317,1,1308.48,Dormant,
13506,317,2,458.52,Dormant,-39.40194784819229
12764,317,1,1693.88,Dormant,
16124,318,1,249.0,Dormant,
17118,318,1,157.02,Dormant,
15661,318,2,309.8,Dormant,-5.8274548003904485
12591,318,1,452.85,Dormant,
13615,319,1,417.69,Dormant,
13002,319,1,120.95,Dormant,
14248,319,1,302.58,Dormant,
16757,319,1,106.83,Dormant,
15222,319,1,585.0,Dormant,
16222,319,1,846.72,Dormant,
15213,319,2,328.35,Dormant,-6.705370194408653
13703,319,1,99.5,Dormant,
14368,320,1,155.0,Dormant,
15820,320,1,206.98,Dormant,
14439,320,1,2661.24,Dormant,
15052,320,1,215.78,Dormant,
14130,320,1,483.86,Dormant,
13551,320,1,91.8,Dormant,
14782,320,1,200.1,Dormant,
17714,321,1,153.0,Dormant,
15167,321,1,163.0,Dormant,
14068,321,1,265.85,Dormant,
16387,323,1,94.36,Dormant,
17890,323,2,602.09,Dormant,-131.43585094579234
17094,323,1,302.0,Dormant,
15174,323,1,135.75,Dormant,
15262,324,1,178.95,Dormant,
12402,324,1,225.6,Dormant,
15422,324,2,97.7,Dormant,
13008,324,1,229.47,Dormant,
17862,324,1,330.9,Dormant,
14090,325,1,76.32,Dormant,
12665,325,1,63.0,Dormant,
18233,326,1,440.0,Dormant,
12346,326,1,77183.6,Loyal High-Value,
13898,326,1,155.93,Dormant,
15395,326,1,107.45,Dormant,
13859,327,1,201.16,Dormant,
14238,327,1,146.85,Dormant,
15316,327,1,165.0,Dormant,
18212,327,1,248.42,Dormant,
12872,327,2,599.97,Dormant,-98.28806814519521
18106,330,1,430.7,Dormant,
13385,330,1,534.57,Dormant,
12672,330,1,225.9,Dormant,
15447,331,1,155.17,Dormant,
16315,331,1,226.37,Dormant,
13284,331,1,201.19,Dormant,
18085,331,2,689.95,Dormant,-70.66400201036262
15510,331,1,250.0,Dormant,
14185,332,1,197.65,Dormant,
12652,332,1,919.98,Dormant,
15171,332,1,1289.5,Dormant,
14270,332,1,492.65,Dormant,
16351,333,1,153.9,Dormant,
15346,333,1,252.42,Dormant,
17569,333,1,344.14,Dormant,
13144,333,1,110.95,Dormant,
12736,333,1,234.0,Dormant,
16850,334,1,332.41,Dormant,
15100,334,3,876.0,Dormant,15.475919955778151
17406,334,3,2200.42,Dormant,-439.1998349415323
15326,334,1,311.71,Dormant,
17128,335,1,157.09,Dormant,
12651,335,1,114.0,Dormant,
18032,335,1,73.5,Dormant,
12793,335,2,545.48,Dormant,-82.05922322972012
14889,337,1,135.9,Dormant,
12829,337,2,293.0,Dormant,-102.94183575178816
15649,337,2,816.0,Dormant,-7.111965941314053
12489,337,1,334.93,Dormant,
12501,337,1,2169.39,Dormant,
15607,337,1,104.76,Dormant,
13187,338,1,236.02,Dormant,
12386,338,2,401.9,Dormant,-3.939831842946723
15266,339,1,119.3,Dormant,
15464,339,1,1048.85,Dormant,
16282,340,1,168.3,Dormant,
13304,352,1,300.42,Dormant,
15562,352,1,134.55,Dormant,
13922,352,1,172.25,Dormant,
12734,353,1,110.4,Dormant,
16270,354,1,1141.24,Dormant,
12515,354,1,383.7,Dormant,
15279,355,1,290.51,Dormant,
15460,355,1,216.76,Dormant,
17343,356,1,193.64,Dormant,
12551,358,1,168.0,Dormant,
13033,358,1,190.55,Dormant,
15160,358,1,158.16,Dormant,
15204,358,1,316.58,Dormant,
17691,359,2,290.4,Dormant,-44.518419344265226
13874,359,1,540.45,Dormant,
17496,359,1,271.05,Dormant,
12967,359,2,1660.9,Dormant,-22.796069759032534
14373,359,1,76.55,Dormant,
15789,359,1,351.3,Dormant,
15224,359,2,322.08,Dormant,-50.865525204033844
18176,359,1,476.35,Dormant,
18050,360,1,74.4,Dormant,
13295,360,1,201.2,Dormant,
17525,360,1,422.7,Dormant,
17551,360,1,306.84,Dormant,
17752,360,1,80.64,Dormant,
13948,361,1,102.0,Dormant,
16499,361,2,365.45,Dormant,-53.75835533133331
16202,361,1,365.27,Dormant,
16812,361,1,479.35,Dormant,
17303,362,1,250.04,Dormant,
17524,362,1,145.0,Dormant,
15361,362,1,418.92,Dormant,
16665,363,1,135.4,Dormant,
18004,363,1,169.47,Dormant,
14413,363,1,122.7,Dormant,
15503,363,1,147.09,Dormant,
15454,363,1,179.1,Dormant,
17251,363,1,283.28,Dormant,
12785,365,1,311.95,Dormant,
14082,365,1,182.25,Dormant,
16727,365,1,272.82,Dormant,
15723,365,1,203.1,Dormant,
17880,365,1,458.92,Dormant,
16565,365,1,173.7,Dormant,
12797,366,1,254.03,Dormant,
14437,366,1,63.0,Dormant,
15945,366,1,181.0,Dormant,
16065,366,1,372.09,Dormant,
17978,366,1,300.92,Dormant,
13369,366,1,308.28,Dormant,
14355,366,1,174.4,Dormant,
17456,366,1,249.86,Dormant,
16795,366,1,414.88,Dormant,
14932,366,1,363.53,Dormant,
16893,367,1,145.93,Dormant,
15221,367,1,403.25,Dormant,
15332,367,4,1661.06,Dormant,-3.9107814559241256
13270,367,1,590.0,Dormant,
15973,367,1,307.82,Dormant,
16679,367,1,129.75,Dormant,
15347,367,1,201.6,Dormant,
18269,367,1,168.6,Dormant,
14821,367,1,48.8,Dormant,
12441,367,1,173.55,Dormant,
15180,368,1,87.5,Dormant,
13807,368,1,112.6,Dormant,
16125,368,1,289.35,Dormant,
18119,368,1,181.12,Dormant,
13786,368,1,230.4,Dormant,
15899,369,1,56.25,Dormant,
17860,369,1,252.8,Dormant,
18113,369,1,76.32,Dormant,
16858,369,1,375.69,Dormant,
16658,369,1,123.24,Dormant,
16718,370,1,623.75,Dormant,
15880,370,1,343.28,Dormant,
14813,370,2,155.43,Dormant,
17967,372,1,123.07,Dormant,
13370,372,1,754.87,Dormant,
16926,372,1,230.25,Dormant,
12686,372,1,89.14,Dormant,
14589,372,1,39.75,Dormant,
12725,372,1,427.8,Dormant,
17976,373,1,353.19,Dormant,
14576,373,1,35.4,Dormant,
15070,373,1,106.2,Dormant,
16752,373,1,207.5,Dormant,
16754,373,1,2002.4,Dormant,
16781,373,1,311.25,Dormant,
17855,373,1,208.97,Dormant,
